SJX,,"Starlux Airlines Co., Ltd. - Taiwan",Starwalker
SJY,SJ,Sriwijaya Air PT - Indonesia,Sriwijaya
SKA,,Rio Air Express S/A - Brazil,Rio Express
SKD,,"Sky Harbor Air Service, Inc. - United States of America",Sky Dwag
SKE,,"Sky Tours, Inc. - United States of America",Skyisle
SKF,,"Skycraft, Inc. - United States of America",Skycraft
SKH,,British Sky Broadcasting Ltd. - United Kingdom,Skynews
SKJ,,Sky Net Airline - Armenia,Skynet Air
SKK,KP,Compagnie aérienne ASKY - Togo,Asky Airline
SKL,,Skycharter (Malton) Limited - Canada,Skycharter
SKM,,Fayetteville Flying Service And Scheduled Skyways System - United States of America,Skytem
SKN,,"Skyline Aviation Services, Inc. - United States of America",Skyliner
SKO,,Scottish Airways Flyers Ltd. - United Kingdom,Skywork
SKP,QN,Skytrans Australia Pty Ltd - Australia,Skytrans
SKQ,,"Labcorp, Inc. - United States of America",Skylab
SKR,,Skyscapes Air Charters - South Africa,Skyscapes
SKS,,Sky Link Aviation Services - Pakistan,
SKT,,"Aero Skytropic, S.A. - Panama",Skytropic
SKU,H2,Sky Airline S.A. - Chile,Aerosky
SKV,,Skyside GmbH - Austria,Sky Side
SKW,OO,SkyWest Airlines - United States of America,Skywest
SKX,H8,Sky Airline Peru S.A.C. - Peru,Sky Peru
SKY,BC,Skymark Airlines Co. Ltd. - Japan,Skymark
SLB,,Slok Air Limited - Nigeria,Slok Air
SLE,,Streamline CC - South Africa,Slipstream
SLF,,Skyline Airlines - Kyrgyzstan,Kyrgyz Eagle
SLG,,Saskatchewan Government Air Ambulance Service - Canada,Lifeguard
SLH,,"Silverhawk Aviation, Inc. - United States of America",Silverhawk
SLI,5D,"Aerolitoral, S.A. de C.V., d/b/a Aeroméxico Connect - Mexico",Costera
SLJ,,Slam Lavori Aerei S.R.L. - Italy,Slamair
SLL,,Skylink Aviation Limited - Kenya,
SLM,PY,Surinam Airways Ltd. - Suriname,Surinam
SLN,,Sloane Helicopters - United Kingdom,Sloane
SLO,,"Edgartown Air, Inc. - United States of America",Slow
SLP,,Salpa Aviation Co. Ltd. (Sudan) - Sudan,Salpa
SLQ,,Skylink Express Inc - Canada,Skylink
SLS,,Super Legacy XP Ltd. - San Marino,Power Blade
SLU,,Avio Sluzba - Yugoslavia,Avio Sluzbe
SLV,,Stella Aviation - Mauritania,Avistella
SLW,,Salama Airlines Nigeria Limited - Nigeria,Salma Air
SLX,,Sky Line Airlines - Kazakhstan,Slatour
SLY,,Sky Line For Air Services Ltd. - Sudan,Skyco
SLZ,,Super Luza - Angola,Luza
SMA,,SMA Airlines Nig. Limited - Nigeria,Sesame
SMB,,Skymark Executive S.r.l. - San Marino,Skymark Elite
SMC,,Comlux San Marino S.r.l. - San Marino,Comlux
SMD,,SMJet S.r.l. - San Marino,Skymap
SME,,Smart Aviation Company - Egypt,Smart Aviation
SMF,,San Marino Executive Aviation S.r.l. - San Marino,Seres
SMG,,Smartline Luftfahrt GmbH - Austria,Smartline
SMH,,"Smithair, Inc. - United States of America",Smithair
SMI,,"Aero Sami, S.A. de C.V. - Mexico",Sami
SMK,4K,Freedom Airline Express - Somalia,Freedomsomali
SML,,Skyline Aviation S.r.l. - San Marino,Skyline
SMN,,"Simargl Ltd, Aircompany - Russian Federation",Simavia
SMO,,"Servicios Aereos Automotriz, S.A. de C.V. - Mexico",Serviautomotriz
SMP,,Prima Aviation S.r.l. - San Marino,Prima Aviation
SMQ,,Samar Air - Tajikistan,Samar Air
SMR,SZ,Aircompany Somon Air LLC - Tajikistan,Somon Air
SMS,,Linhas Aereas Santomenses - Sao Tome and Principe,Santomenses
SMT,,Skyline Ltd. - Nigeria,Skylimit
SMU,,Sanborn Map Company - United States of America,Springer
SMV,,Smart Aviation - France,Smart Aviation
SMW,,Carpatair Flight Training - Romania,Smart Wings
SMX,,Swanton Morley (RAF) - United Kingdom,Swanton
SMY,,"SMM Flight Services, S.A. de C.V. - Mexico",Cabo Cacti
SNA,RD,"LogicPaq Btd, s.r.l. d/b/a Sky Cana - Dominican Republic",Cana
SNC,2Q,"Air Cargo Carriers, LLC. - United States of America",Night Cargo
SND,,Skytraders Pty Ltd. - Australia,Snowbird
SNF,,Sunair - Israel,Matzada
SNG,LT,"LongJiang Airlines Co., Ltd. - China",Snow Eagle
SNI,,Savanah Airlines Limited - Nigeria,Savanahline
SNJ,6J,Solaseed Air Inc. - Japan,Newsky
SNK,,"Sun Jet International, Inc. d/b/a Southeast Airlines - United States of America",Sun King
SNL,,"Soonair Lines, Inc. - United States of America",Soonair
SNM,,Servizi Aerei S.p.A. - Italy,Servizi Aerei
SNN,,Blocked -,
SNO,,Delta Air Charter Ltd. - Canada,Snowball
SNP,,"Sun Pacific International, Inc. - United States of America",Sun Pacific
SNQ,,"Sun Quest Executive Air Charter, Inc. - United States of America",Execu-Quest
SNR,SO,Sun Air Co. - Sudan,Sun Group
SNS,,Société Centrafricaine de Transport Aerien - Central African Republic,
SNT,,"Suncoast Aviation, Inc. - United States of America",Suncoast
SNU,,Snunit Aviation - Israel,
SNV,,Sudanese States Aviation Co. Ltd. - Sudan,Sudanese
SNW,,Sun West Airlines - United States of America,Sun West
SNY,,"Servicios Aeronauticos de Nayarit, S.A. de C.V. - Mexico",
SNZ,,Sansar Aviation International - Canada,
SOA,PL*,Southern Air Charters Co. Ltd. - Bahamas,South Aircharter
SOB,,Stabo Freight Limited - Zambia,Stabo
SOD,,"Aerolineas Sol, S.A. de C.V. - Mexico",Alsol
SOE,,"Air Soleil, Société - Mauritania",Air Soleil
SOG,,Aero Soga Ltd. - Guinea Bissau,Aerosoga
SOH,,Southern Ohio Aviation Sales Co. - United States of America,Southern Ohio
SOI,,Southern Aviation Limited - Zambia,Soavair
SOK,,"S.A.C. Industries, LLC - United States of America",Snow Ski
SOL,IE,Solomon Airlines - Solomon Islands,Solomon
SOM,,"Aero Salmon, S.A. de C.V. - Mexico",Aero-Sal
SON,,Acass Ireland Ltd. - Ireland,Sonas
SOP,ZS,Solinair Latelsko Podjetjet d.o.o. - Slovenia,Solinair
SOR,,"SonAir Serviço Aéreo, S.A.R.L. - Angola",Sonair
SOS,,Blocked -,
SOT,,"Southeast Correct Craft, Inc. - United States of America",South courier
SOU,,South Pacific Airlines Ltd. - Hong Kong,Paradise
SOW,,Pink Sparrow GmbH - Austria,Sparrow
SOY,,"Island Aviation, Inc. - Philippines",Soriano
SPA,SI*,"Sierra Pacific Airlines, Inc. - United States of America",Sierra Pacific
SPB,,Springbok Classic Air - South Africa,Spring Classic
SPC,,Skyworld Airlines - United States of America,Port
SPD,,Sky Prime Aviation Services - Saudi Arabia,Sky Prime
SPE,,Sprague Electric Co. - United States of America,Sprague
SPF,,Space World Airline - Nigeria,Space World
SPG,,Nordjet Airlines SL - Spain,
SPH,,Sapphire Executive Air - South Africa,Sapphire-Charter
SPI,,"South Pacific Island Airways, Inc. - United States of America",South Pacific
SPK,,"Solsars Lab, LLC - United States of America",Solstas Lab
SPL,,"Servicios Corporativos Aereos de la Laguna, S.A. de C.V. - Mexico",Corporativos Laguna
SPM,PJ,Air Saint Pierre - St. Pierre and Miquelon,
SPO,,Sporavia S.L. - Spain,Sporavia
SPP,,"Sapphire Aviation, Inc. - United States of America",Sapphire
SPQ,9G,Sun PhuQuoc Airways - Vietnam,Sun Lux
SPR,,PAL Aerospace Ltd. - Canada,Speedair
SPS,,"SPASA (Servicios Politecnicos Aereos, S.A.) - Spain",Salduero
SPT,,Servicio Superior Ejecutivo S.A. de C.V. - Mexico,Servicios Sup
SPU,,Southeast Airmotive Corp. - United States of America,Sputter
SPV,,"Servicios Privados de Aviacion, S.A. de C.V. - Mexico",Servicios Privados
SPW,,Speedwings SA - Switzerland,Speedwing
SPX,,Service People Gesellschaft Fur Charter Und Service mbH - Germany,
SPZ,,Airworld (Pty) Ltd. - South Africa,Speed Service
SQA,,Slovak National Aeroclub - Slovakia,Slovak Aeroclub
SQB,,South Air (Pvt.) Limited - Pakistan,Air South
SQD,,"Tomorrow's Aeronautical Museum, Inc. - United States of America",Aero Squad
SQF,,Slovak Air Force - Slovakia,Slovak Air Force
SQH,,Backcountry Aviation LLC - United States of America,Sasquatch
SQL,,"Servicios de Alouiler Aereo, S.A. de C.V. - Mexico",Alquiler
SQP,PQ,SkyUp Airlines - Ukraine,Skyup
SQR,,Alsaqer Aviation - Libyan Arab Jamahiriya,Alsaqer Aviation
SQS,,"ASI Pudjiastuti Aviation, PT - Indonesia",Sky Queen
SQU,,AeroSpatialle - United States of America,Remudo
SQY,4V,"Sky Up Nistru S.r.l. - Moldova, Republic of",Sky Tiras
SRA,,Saudi Royal Aviation - Saudi Arabia,Saudi Arabian
SRB,,Serbian Air Force - Serbia,Serbian Air Force
SRC,,Searca Ltda. - Colombia,Searca
SRD,,HM Coastguard - United Kingdom,Coastguard
SRE,,"Serami, C.A. - Venezuela",Serami
SRF,,Transportes Aereos San Rafael Ltda. - Chile,San Rafael
SRG,,Maritime and Coastguard Agency - United Kingdom,British Rescue
SRI,,Air Safaris And Services (NZ) Ltd. - New Zealand,Airsafari
SRJ,,SuriJet.com Inc. - Suriname,Surijet
SRK,,EATIS (European Aero Training Institute Strasbourg) - France,Shark Jet
SRM,,"Stars de Mexico, C.V. de S.A. - Mexico",Tarmex
SRN,P8*,SprintAir SA - Poland,Sprintair
SRP,,Bereitschaftspolizei Rheinland-Pfalz - Germany,Sperber
SRQ,DG,Cebgo Inc. d/b/a Cebgo - Philippines,Blue Jay
SRR,DJ*,Maersk Air Cargo A/S - Denmark,Whitestar
SRS,IH,Southern Sky Airlines - Kazakhstan,Sky South
SRU,2I,Star Up S.A. dba Star Peru - Peru,Star-up
SRV,,"Aero Servicio Corporativo, S.A. de C.V. - Mexico",Servicorp
SRW,,Sarit Air Lines - Sudan,Saria
SRX,,Sierra Expressway Airlines - United States of America,Sierra Ex
SRY,VC,"Sterling Airways, Inc. dba Sterling Airways-Aleutian Airways - United States of America",Stingray
SRZ,,Strato Air Services - South Africa,Strato
SSC,,"Southern Seaplane, Inc. - United States of America",Southern Skies
SSD,,Star Service International - France,Star Service
SSE,,Sorens Aero SM S.r.l. - San Marino,
SSF,D2*,Severstal Aircompany Ltd. - Russian Federation,Severstal
SSG,,Slovak Government Flying Service - Slovakia,Slovak Government
SSH,,"Heritage Aviaiton, Inc. d/b/a Heritage Flight - United States of America",Snowshoe
SSI,,Superior International Airlines - Nigeria,Super Jet
SSJ,KV,"Krasavia, Joint-Stock Company - Russian Federation",Siberian Sky
SSK,,"Skystar International, Inc. - United States of America",Skystar
SSL,,Air Sultan Limited - Sierra Leone,Sierra Sultan
SSM,,Aero 1 Prop-Jet Inc. - Canada,Rapid
SSN,,Sahel Aviation Service SARLU - Niger,Sahel Aviation
SSO,,S&S Orinoco Aviation C.A. - Venezuela,Orinoco
SSP,,Starspeed Ltd. - United Kingdom,Starspeed
SSQ,,Sunstate Airlines (QLD) Pty Ltd. - Australia,Sunstate
SSR,,Sardinian Sky Service s.r.l. - Italy,Sardinian
SSS,,"Compania de Servicios Aereos, S.A. (SAESA) - Spain",Saesa
SST,,Royal Canadian Mounted Police - Canada,Stetson
SSU,,Servicios Aereos Sucre C.A. (SASCA) - Venezuela,Sasca
SSY,,Sky Aviation Ltd. - Sierra Leone,Sierra Sky
SSZ,,Specsavers Aviation Ltd. - United Kingdom,Specsavers
STA,,Star Aviation - United Kingdom,Star
STB,LE,St Barth Executive - St. Barthelemy,Sea Barth
STD,,"Servicos de Aerotransportacion de Aquascalientes, S.A. de C.V. - Mexico",Aero Aguascalientes
STE,,Fly Famg t/a Agulhas 360 - South Africa,Steamline
STF,,SFT-Sudanese Flight - Sudan,
STG,,"Sedalia, Marshall, Boonville Stage Line, Inc. - United States of America",Stage
STH,,RTE / STH - France,Zeltron
STJ,,"Emper General Aviation (Suzhou) Co., Ltd. - China",Kingsman
STL,,Stapleford Flight Centre - United Kingdom,Stapleford
STM,,Skystream Airlines AS - Estonia,Skystream
STN,,St. Athan MU - United Kingdom,Saint Athan
STO,,"Streamline Ops, CJSC - Russian Federation",Slops
STP,8F,STP Airways - Sao Tome And Principe,Saotome Airways
STQ,,Star Wings Dortmund Luftfahrtgesellschaft mbH - Germany,Startrek
STT,ST*,"Western Aircraft, Inc. - United States of America",Sawtooth
STV,,Saturn Aviation - United States of America,Saturn
STW,2S,Southwind Airlines - Turkey,Moon Star
STX,,Stars Away Aviation - South Africa,
STY,,"Altius Aviation, LLC - United States of America",Altair
STZ,,Biz Africa 1019 CC t/a Studio 88 Aviation - South Africa,Studio
SUA,,Silesia Air J.S.C. - Czech Republic,Air Silesia
SUB,,"Suburban Air Freight, Inc. - United States of America",Sub Air
SUC,,"Sunfly, S.L. - Spain",
SUD,SD,Sudan Airways Co. Ltd. - Sudan,Sudanair
SUE,,Su Airlines - The Gambia,Su Airlines
SUG,,Sunu Air SA - Senegal,Sunu Air
SUH,,"Suravia, S.A. Fotografía Aérea Comercial - Spain",
SUI,,Bundesamt Fur Betriebe Der Luftwaffe (BABLW) (Swiss Airforce) - Switzerland,Airforce Switzerland
SUJ,,Sunjet Airlines Ltd. - United Kingdom,Sunjet
SUK,,Superior Aviation Services Ltd. - Kenya,Skycargo
SUM,,State Unitary Air Enterprise - Russian Federation,Sumes
SUO,,"Aeroservicios de San Luis, S.A. de C.V. - Mexico",Servicio Sanluis
SUP,,"Aeronautical Charters, Inc. - United States of America",Sun Speed
SUQ,,Superior Air S.A. - Greece,Superior
SUR,,Sun Air - Egypt,
SUS,EZ*,Sun Air of Scandinavia A/S - Denmark,Sunscan
SUT,,Summit Air Limited - Canada,Summit
SUU,,Star West Aviation - United States of America,Sunstar
SUY,,Aerial Surveys (1980) Ltd. - New Zealand,Survey
SUZ,,Zeusch Aviation B.V. - Netherlands,Leader
SVA,SV,Saudi Arabian Airlines - Saudi Arabia,Saudia
SVB,,"SiAvia, d.o.o. - Slovenia",Siavia
SVC,,Blocked -,
SVD,,St. Vincent Grenadines Air (1990) Limited - St. Vincent and the Grenadines,Grenadines
SVE,,"Aero Servicios Especializados, S.A. de C.V. - Mexico",Aeroespecial
SVF,,Swedish Armed Forces - Sweden,Swedeforce
SVG,,Solenta Aviation Gabon - Gabon,Solavia
SVI,0S,Sky Vision Airlines Co. - Egypt,
SVL,,"Alante Air Charter, LLC - United States of America",Sun Devil
SVN,,Savanair (Angola) Lda. - Angola,Savanair
SVO,,"Servicios Aeronauticos de Oriente, S.A. de C.V. - Mexico",Servioriente
SVP,,"Saratov Aviation Plant, Joint-Stock Company - Russian Federation",Sazavia
SVR,U6,Ural Airlines - Russian Federation,Sverdlovsk Air
SVS,,SAS Link AB - Sweden,Discover
SVT,,Sakhaviatrans - Russian Federation,Air Sakhalin
SVW,,Global Jet Luxembourg S.A. - Luxembourg,Silver Arrow
SVX,,"Security Aviation, Inc. - United States of America",Security Air
SVY,,Cooper Aerial Surveys Ltd. - United Kingdom,Surveyor
SVZ,,"Servicios Ejecutivos Aereos Viz, S.A de C.V. - Mexico",Servicios Viz
SWA,WN,Southwest Airlines Co. - United States of America,Southwest
SWB,,"CASS Professional Services, Corp. - United States of America",Swift Bird
SWC,,Heliair Sweden AB - Sweden,Swedcopter
SWD,,"Trifly, LLC - United States of America",Sawblade
SWE,,Svenskt Ambulansflyg - Sweden,Swedecare
SWF,,Galair International Limited - United Kingdom,Galair
SWI,,"Sunworld International Airlines, Inc. - United States of America",Sunworld
SWJ,,Sky Wings Flight Support Services - Pakistan,
SWK,,General Aerospace Inc. - Canada,Skywalker
SWL,,"Southwings (Thailand) Co., Ltd. - Thailand",South Wings
SWM,ZA,"Sky Angkor Airlines Co., Ltd. d/b/a Sky Angkor Airlines - Cambodia",Sky Angkor
SWN,T2,West Atlantic Sweden AB - Sweden,Air Sweden
SWO,,Suriname International Victory Airline N.V. - Suriname,Siva
SWP,,Star Work Sky - Italy,Star Work
SWR,LX,Swiss International Airlines Ltd. d/b/a Swiss - Switzerland,Swiss
SWS,,"Lindquist Investment Co., Ltd. d/b/a Sunwest Aviation - United States of America",Sunny West
SWT,WT,"Swiftair, S.A. - Spain",Swift
SWU,BQ,Sky Alps S.r.l. - Italy,Skyalps
SWV,,Kommunalförbundet Ambulanshelikopter Värmland-Dalarna - Sweden,Swedemed
SWW,,Swiss Private Jet SA - Switzerland,Lake
SWX,,Wermlandsflyg AB - Sweden,Swedair
SWY,,"Skyways, CJSC - Russian Federation",
SXA,,"Southern Cross Aviation, Inc. - United States of America",Ferry
SXC,,Sky Exec Aviation Services - Nigeria,Sky Exec
SXE,,Air Sierra Leone - Sierra Leone,Salone Air
SXF,,"Southern Cross Aviation Inc., LLC - United States of America",Southern Flight
SXI,,Southern Cross International - Netherlands,Southern Cross
SXJ,,Shanxi Shenfei Jet Co. Ltd. - China,Big Wing
SXL,,"Cornerstone Aviation, LLC d/b/a Skyline Flight - United States of America",Sonic
SXM,,St. Maarten Airways - St. Martin,Saint Maarten
SXN,,SaxonAir Charter Ltd. - United Kingdom,Saxonair
SXS,XQ*,SunExpress - Güneş Ekspres Havacilik A.S. - Turkey,Sunexpress
SXX,,"Satellite Aero, Inc. - United States of America",Satellite Express
SXY,ZF*,Safari Express Cargo Limited - Kenya,Safari Express
SXZ,,"Great Circle Aviation, LLC - United States of America",Stagecoach
SYB,,Skyservice Business Aviation Inc - Canada,Skybiz
SYC,,"Systec 2000, Inc. - United States of America",Systec
SYD,,Flying Ambulance (Pty) Ltd t/a Aerocare - South Africa,Skydoctor
SYE,,Sheba Aviation - Yemen,
SYF,,"Sky One Express Airlines, Inc. - United States of America",Sky First
SYG,YD,Ascend Airways Limited - United Kingdom,Synergy
SYH,,Patient Airlift Services t/a SkyHope - United States of America,Sky Hope
SYI,,"Sonalysts, Inc. - United States of America",
SYJ,,Slate Falls Airways Ltd. - Canada,
SYK,,"J And A Properties d/b/a Satsair, Inc. - United States of America",Aerocab
SYL,R3,JSC Airline Yakutia - Russian Federation,Air Yakutia
SYM,,Sky Services Malta Ltd. - Malta,Volo Sky
SYN,,Syncrude Canada Ltd. - Canada,Syncrude
SYO,,Syerston FTU - United Kingdom,Syerston
SYP,,Synesis Aviation Ltd. - Cyprus,Synesis
SYR,RB,Syrian Arab Airlines - Syrian Arab Republic,Syrianair
SYS,,Shawbury FTU - United Kingdom,Shawbury
SYT,,Aerosud Aviation - South Africa,Skytrack
SYU,,Sky Unlimited - Netherlands,Sky Unlimited
SYV,,"Special Aviation Systems, Inc. - United States of America",Special System
SYW,,Star Fly Wings d.o.o. - Serbia,Fast Star
SYX,,"South Aero, Inc. - United States of America",Skyvan
SYY,,South African Historic Flight - South Africa,Sky Coach
SYZ,,Southend Cargo Airlines - Zimbabwe,Southend
SZA,,"Astro Air Co., Ltd. - China",Air Astro
SZC,,Blocked -,
SZG,,Shtotz Agro Service - Belarus,Stotz Agro
SZJ,,Spring Jet Limited - China,Spring Jet
SZL,RN,Royal Eswatini National Airways Corporation (Prop) Ltd t/a Eswatini Air - Eswatini,Eswatini
SZN,HC,Air Senegal S.A. - Senegal,Sensa
SZS,SL*,Scandinavian Airlines Ireland Limited d/b/a SAS Connect - Ireland,Spinnaker
SZT,,"Servicios Aeronauticos Z, S.A. de C.V. - Mexico",Aero Zee
TAA,,"Aeroservicios de la Costa, S.A. de C.V. - Mexico",Aero Costa
TAC,,Thia Aviation Academy - Thailand,Tauras
TAC,,Turbot Air Cargo - Senegal,Turbot
TAF,,Topflight Aero-Services Limited - Bahamas,Top Flight
TAG,,TAG Aviation San Marino S.r.l. - San Marino,Tagspirit
TAH,6K,Air Anka Airlines Inc - Air Anka Hava Yollari A.S. - Turkey,Air Anka
TAJ,,"Tunisavia - Société de Transports, Services Et Travaux Aériens - Tunisia",Tunisavia
TAL,,Talair Pty. Ltd. - Papua New Guinea,Talair
TAM,JJ,TAM Linhas Aereas S.A. d/b/a LATAM Airlines Brasil - Brazil,TAM
TAP,TP,TAP Portugal - Portugal,Air Portugal
TAQ,,"Trabajos Aereos Publicitarios, S.L. - Spain",
TAR,TU,Tunisair - Tunisia,Tunair
TAS,,Lotus Airline - Egypt,Lotus Flower
TAU,,"Transportes Aereos Tauro, S.A. de C.V. - Mexico",Transtauro
TAV,,Compania de Servicios Aereos Tavisa - Spain,Tavisa
TAX,XJ,Thai Airasia X Company Limited - Thailand,Express Wing
TAY,3V,ASL Airlines Belgium - Belgium,Quality
TAZ,,Track Aviation Services Pakistan - Pakistan,
TBA,TV,"Xizang Airlines Co., Ltd. - China",Tibet
TBB,,Air Iberia - Georgia,Iberline
TBC,,Tbilisi Airways Ltd. - Georgia,Tbilisi
TBE,,"Taxi Aero Bae, S.A. de C.V. - Mexico",Taxi Baie
TBJ,,TAG Aviation Asia Limited - Hong Kong,Tag Jet
TBL,,"Terrible Herbst, Inc. - United States of America",Terribles
TBO,,"RWS Aviation, LLC - United States of America",Cartillion
TBQ,,Triair Bermuda Ltd - Bermuda,
TBZ,,ATA Airlines - Iran,Atalar Air
TCA,,Tradecraft Nigeria Ltd - Nigeria,Tradecraft
TCC,,Trans Continental Airlines - Sudan,Transcal
TCD,,Tchad Airlines - Chad,Tchadlines
TCE,,"Trans Colorado Airlines, Inc. - United States of America",Trans-Colorado
TCF,,Florida Institute of Technology - United States of America,Tech Flight
TCH,,Transcontinental Air WLL - Bahrain,Trans Gulf
TCI,,Amber Aviation Limited - China,Amber
TCJ,,TAG Aviation (Cayman) SEZC - Cayman Islands,TAG Island
TCK,,Trans Caravan KG - Kyrgyzstan,Trans Caravan
TCL,,Escape Aviation d/b/a Coastal Air Transport - United States of America,Trans Coastal
TCM,,Teledyne Continental Motors - United States of America,Teledyn
TCN,,"Jet Excellence, LLC - United States of America",Transcon
TCP,,Transcorp Airways - United Kingdom,Transcorp
TCQ,,Amber Aviation San Marino S.r.l. - San Marino,Amsan
TCR,,"Laneas Aereas Trans Costa Rica, S.A. - Costa Rica",Ticos
TCV,VR,Transportes Aereos de Cabo Verde (TACV) d/b/a Cabo Verde Airlines - Cabo Verde Islands,Caboverbe
TCY,,"Twin Cities Air Service, Inc. - United States of America",Twin City
TCZ,,Blocked -,
TDA,,Trend Aviation LLC - United States of America,Trend Air
TDB,,"Welch Aviation, Inc. - United States of America",Thunder Bay
TDC,,"Tadair, S.A. - Spain",Tadair
TDG,,"Air Cargo Express, Inc. - United States of America",Turbo Dog
TDI,,"Transportes Aereos de Ixtlan, S.A. de C.V. - Mexico",Transixtlan
TDO,,Transporte Aereo Dominicano (TRADO) - Dominican Republic,Trado
TDR,C3,Trade Air d.o.o. - Croatia,Tradeair
TDT,,Atlas Helicopters Ltd - United Kingdom,Trident
TDV,,"Taxi Aereo Nacional del Evora, S.A. de C.V. - Mexico",Taxi Evora
TDY,,SeaPort Airlines - United States of America,Stedy
TEA,,"T Doble A, Empresa de Transportes Aerecs Andahuaylas - Peru",Tee-Doble
TEB,,Tecnoaviacion - Spain,
TEC,,"ADI Shuttle Group, LLC - United States of America",Techjet
TED,,"Aero Servicios Azteca, S.A. de C.V. - Mexico",Aeroazteca
TEE,,West Freugh DTEO - United Kingdom,Teebird
TEF,,"Tecnicas Fotograficas, S.L. - Spain",Tecfoto
TEH,,"Tempelhof Airways USA, Inc. - United States of America",Tempelhof
TEJ,,Aero Jet - Angola,
TEK,,Aero-Tech Services - United States of America,Atech
TEL,,"Telford Aviation, Inc. - United States of America",Telford
TEM,,Tech-Mont Helicopter Company s.r.o. - Slovakia,Techmont
TEN,,Tennessee Airways - United States of America,Tennessee
TEO,,"Transaereo 5074, C.A. - Venezuela",Transaereo
TER,,"Territorial Airlines, Inc. - United States of America",Terri-Aire
TES,,"Taespejo Portugal, Lda - Portugal",Tesaban
TEU,,TAG Aviation (Malta) Ltd - Malta,TAG Malta
TEW,,Airteam Charter (Pty) Ltd - South Africa,Teamwork
TEX,,"Freedom Jets, LLC - United States of America",Big Tex
TEZ,K9,Tez Jet LLC - Kyrgyzstan,Tezjet
TFA,,Trans-Florida Airlines - United States of America,Trans Florida
TFC,,Blocked -,
TFF,,"Talon Air, Inc. - United States of America",Talon Flight
TFG,,Bluestream Aviation Ltd. - United Kingdom,Trafalgar
TFH,,"Thai Flying Helicopter Service Co., Ltd. - Thailand",Thai Helicopter
TFI,,"Transport Facilitators, Inc. - United States of America",
TFJ,,Trustflight (Jersey) Limited - Jersey,Trustflight
TFK,,Transafrik International Ltd. - Sao Tome and Principe,
TFL,OR,TUI Airlines Nederlands B.V. t/a TUI fly Netherlands - Netherlands,Orange
TFO,,"Transportes Aereos del Pacifico, S.A. de C.V. - Mexico",Transportes Pacifico
TFR,,Air Freight NZ Ltd. - New Zealand,Toll Freight
TFS,,TTF GmbH - Germany,Campus
TFT,,Thai Flying Service - Thailand,Thai Flying
TFU,,213 Flight Unit - Russian Federation,
TFX,,Team Global Express Pty Ltd - Australia,Team Air
TFY,,Tayside Aviation Ltd. - United Kingdom,Tayside
TFZ,,FlyBeena - Egypt,Flybeena
TGA,,Aviashelf - Russian Federation,Taiga
TGC,,TG Aviation Ltd. - United Kingdom,Thanet
TGE,,"TASA - Trabajos Aereos, S.A. - Spain",Tasa
TGI,,JSC Air Tengri - Kazakhstan,Tengri
TGL,,Trans-Atlantic Airlines Limited - The Gambia,Trans-Atlantic
TGM,,"TAG Aviation Espana, S.L. - Spain",TAG Espana
TGN,IL,Trigana Air Service P.T. - Indonesia,Trigana
TGO,,Canada - Transport Canada - Canada,Transport
TGP,,Tropicana Airlines - Ghana,Tropicana
TGR,,Satgur Air Transport Corporation - Liberia,Satgurair
TGS,,"Aerotranscargo, S.A. de C.V. - Mexico",Carguero
TGT,,Saab Nyge Aero AB - Sweden,Target
TGU,5U,Transportes Aéreos Guatemaltecos - Guatemala,Chapin
TGW,TR,Scoot Pte. Ltd. d/b/a Scoot - Singapore,Scooter
TGX,,Transair Gabon - Gabon,Transgabon
TGY,,Trans Guyana Airways - Guyana,Trans Guyana
TGZ,A9,Georgian Airways - Georgia,Tamazi
THA,TG,Thai Airways International Public Company Ltd. - Thailand,Thai
THB,TZ*,"BBN Airlines (Thailand) Co., Ltd. d/b/a Thai SmartLynx - Thailand",Blue Wings
THC,,"Transportes Nacionales, C.A. - Venezuela",Tranaven
THF,,Touraine Helicoptre - France,Touraine Helico
THK,,Turk Hava Kurumu Hava Taksi Isletmesi - Turkey,Hur Kus
THL,,Ternhill (RAF) - United Kingdom,Ternhill
THN,,International Security Assistance Force - Canada,Athena
THR,,Tehran Airline - Iran,Tehran Air
THS,,"TAHIS - Transportes Aereos Hispanos, S.A. - Spain",Tahis
THT,TN,Air Tahiti Nui - French Polynesia,Tahiti Airlines
THU,,Thunder Airlines Ltd. - Canada,Air Thunder
THY,TK,"Turkish Airlines, Inc. - Turkey",Turkish
THZ,,Trans Helicoptere Service - France,Lyon Helijet
TIA,,Trans International Airlines - United States of America,Trans
TIE,,"Time Air, s.r.o. - Czech Republic",Time Air
TIF,,Tiffany Air Transport - Zimbabwe,Tiffany
TIG,,Tiger Helicopters Ltd. - United Kingdom,Tigris
TIH,,"S.C. Ion Tiriac, S.r.l. - Romania",Tiriac Air
TII,,Tailte Éireann - Ireland,Tailte
TIK,,Tic Air - Australia,Ticair
TIL,,Tajikistan International Airlines - Tajikistan,Til
TIN,8T,Air Tindi Ltd. - Canada,Tindi
TIP,,C And M Aviation - United States of America,Transpac
TIR,,"Antair, S.A. de C.V. - Mexico",Antair
TIS,,Aviatis - Russian Federation,Aviatis
TIU,,Thai Jet Intergroup Co. Ltd. - Thailand,Thai Jet
TIV,,Corporate Flight International d/b/a Thrive Aviation - United States of America,Thrive
TIX,,Flexflight S.r.l. - San Marino,Matrix
